cycle,state,date,days_to_election,dimension,bucket,ballots_total,source_tier,source_name,retrieved_at
2022,NC,2022-10-17,22,race,asian,1061,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,race,black,6191,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,race,hispanic,851,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,race,other,854,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,race,unknown,2881,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,race,white,29667,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,sex,female,22315,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,sex,male,17018,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,sex,unknown,2339,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,age,18-24,2414,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,age,25-34,3140,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,age,35-44,3030,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,age,45-54,3231,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,age,55-64,6572,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,age,65+,25251,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,race,asian,1098,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,race,black,6452,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,race,hispanic,897,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,race,other,891,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,race,unknown,3011,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,race,white,31112,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,sex,female,23373,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,sex,male,17823,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-18,21,sex,unknown,2442,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,age,18-24,2640,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,age,25-34,3432,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,age,35-44,3282,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,age,45-54,3507,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,age,55-64,7157,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,age,65+,27495,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,race,asian,1173,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,race,black,6944,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,race,hispanic,993,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,race,other,950,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,race,unknown,3269,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,race,white,33992,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,sex,female,25453,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,sex,male,19395,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-19,20,sex,unknown,2665,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,age,18-24,5852,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,age,25-34,8475,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,age,35-44,11235,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,age,45-54,16161,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,age,55-64,34731,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,age,65+,112921,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,race,asian,2341,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,race,black,34031,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,race,hispanic,2569,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,race,other,2572,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,race,unknown,8147,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,race,white,138884,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,sex,female,96312,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,sex,male,85928,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-20,19,sex,unknown,7135,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,age,18-24,9993,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,age,25-34,14023,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,age,35-44,20076,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,age,45-54,31092,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,age,55-64,63382,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,age,65+,187682,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,race,asian,3541,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,race,black,58105,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,race,hispanic,4198,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,race,other,4277,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,race,unknown,13194,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,race,white,241593,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,sex,female,166329,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,sex,male,148166,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-21,18,sex,unknown,11753,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,age,18-24,11893,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,age,25-34,16647,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,age,35-44,23657,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,age,45-54,37814,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,age,55-64,73209,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,age,65+,199423,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,race,asian,4244,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,race,black,65924,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,race,hispanic,4939,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,race,other,4959,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,race,unknown,14952,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,race,white,266185,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,sex,female,184896,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,sex,male,164268,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-22,17,sex,unknown,13479,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,age,18-24,13262,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,age,25-34,18386,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,age,35-44,25707,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,age,45-54,41542,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,age,55-64,78596,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,age,65+,205536,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,race,asian,4714,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,race,black,71141,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,race,hispanic,5404,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,race,other,5425,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,race,unknown,16036,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,race,white,278808,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,sex,female,195701,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,sex,male,172893,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-23,16,sex,unknown,14435,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,age,18-24,16954,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,age,25-34,24557,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,age,35-44,34985,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,age,45-54,57189,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,age,55-64,109556,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,age,65+,288999,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,race,asian,5902,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,race,black,99079,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,race,hispanic,6990,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,race,other,7126,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,race,unknown,21519,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,race,white,389541,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,sex,female,273036,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,sex,male,239606,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-24,15,sex,unknown,19598,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,age,18-24,20261,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,age,25-34,30578,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,age,35-44,44071,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,age,45-54,71558,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,age,55-64,137689,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,age,65+,364756,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,race,asian,6930,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,race,black,123724,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,race,hispanic,8459,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,race,other,8622,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,race,unknown,26612,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,race,white,491943,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,sex,female,344923,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,sex,male,299677,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-25,14,sex,unknown,24313,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,age,18-24,23820,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,age,25-34,36993,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,age,35-44,54030,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,age,45-54,87094,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,age,55-64,165306,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,age,65+,431535,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,race,asian,7975,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,race,black,146951,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,race,hispanic,9915,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,race,other,10009,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,race,unknown,31766,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,race,white,589038,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,sex,female,413100,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,sex,male,356620,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-26,13,sex,unknown,29058,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,age,18-24,27870,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,age,25-34,44355,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,age,35-44,64512,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,age,45-54,103113,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,age,55-64,193337,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,age,65+,494521,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,race,asian,9249,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,race,black,171042,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,race,hispanic,11571,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,race,other,11571,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,race,unknown,37196,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,race,white,683415,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,sex,female,481861,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,sex,male,411704,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-27,12,sex,unknown,34143,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,age,18-24,33615,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,age,25-34,53589,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,age,35-44,78533,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,age,45-54,124408,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,age,55-64,226011,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,age,65+,551437,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,race,asian,10736,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,race,black,195309,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,race,hispanic,13499,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,race,other,13341,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,race,unknown,43594,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,race,white,786821,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,sex,female,554967,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,sex,male,472364,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-28,11,sex,unknown,40262,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,age,18-24,37081,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,age,25-34,59469,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,age,35-44,86318,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,age,45-54,137896,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,age,55-64,243344,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,age,65+,566757,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,race,asian,11894,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,race,black,208300,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,race,hispanic,14865,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,race,other,14481,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,race,unknown,46926,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,race,white,829942,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,sex,female,587656,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,sex,male,499665,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-29,10,sex,unknown,43544,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,age,18-24,39206,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,age,25-34,62838,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,age,35-44,90513,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,age,45-54,145034,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,age,55-64,252083,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,age,65+,574110,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,race,asian,12708,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,race,black,216040,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,race,hispanic,15663,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,race,other,15170,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,race,unknown,48871,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,race,white,850809,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,sex,female,605084,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,sex,male,513300,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-30,9,sex,unknown,45400,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,age,18-24,44200,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,age,25-34,71859,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,age,35-44,103132,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,age,45-54,165149,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,age,55-64,283258,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,age,65+,631081,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,race,asian,14164,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,race,black,241150,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,race,hispanic,17454,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,race,other,16972,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,race,unknown,55307,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,race,white,948490,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,sex,female,673923,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,sex,male,573268,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-31,8,sex,unknown,51488,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,age,18-24,49849,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,age,25-34,82320,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,age,35-44,117136,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,age,45-54,186336,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,age,55-64,315623,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,age,65+,688836,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,race,asian,15638,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,race,black,266069,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,race,hispanic,19460,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,race,other,18823,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,race,unknown,62097,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,race,white,1052274,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,sex,female,747971,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,sex,male,634218,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-01,7,sex,unknown,57911,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,age,18-24,56545,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,age,25-34,94908,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,age,35-44,133852,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,age,45-54,209695,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,age,55-64,347736,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,age,65+,743252,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,race,asian,17257,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,race,black,291847,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,race,hispanic,21710,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,race,other,20712,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,race,unknown,69725,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,race,white,1158358,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,sex,female,825325,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,sex,male,695418,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-02,6,sex,unknown,65245,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,age,18-24,66179,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,age,25-34,111287,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,age,35-44,155262,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,age,45-54,237495,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,age,55-64,383643,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,age,65+,799618,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,race,asian,19409,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,race,black,321609,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,race,hispanic,24616,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,race,other,23197,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,race,unknown,79332,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,race,white,1278192,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,sex,female,914066,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,sex,male,764947,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-03,5,sex,unknown,74471,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,age,18-24,81894,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,age,25-34,137144,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,age,35-44,188586,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,age,45-54,278475,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,age,55-64,430666,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,age,65+,858842,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,race,asian,22421,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,race,black,362599,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,race,hispanic,28829,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,race,other,26551,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,race,unknown,93190,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,race,white,1433781,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,sex,female,1031480,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,sex,male,856127,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-04,4,sex,unknown,88000,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,age,18-24,97405,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,age,25-34,162217,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,age,35-44,217232,1,nc-sbe,2026-09-06T15:46:38+00:00
